"indicatorID";"indicatorLabel";"country_iso3";"countryLabel";"year";"value";"note"
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"NAM";"Namibia";"2015";"4";"As state owns all communal areas no compensation for other than 'improvements'. Explicitly excludes communal grazing land. Chief consults with communities prior to allocations of new customary rights or approval for Board to issue leaseholds."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"PER";"Peru";"2015";"1";"Rules of free, prior and informed consent are applied accordingly to ILO 169 Convention. Expropriation only allowed by public interest and compensation according to value market. (Law 26505)"
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"PHL";"Philippines";"2015";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"RUS";"Russia";"2015";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"SDN";"Sudan";"2015";"4";"Exploiters of mawaat (wasteland) by drilling water drilling, cultivation, building, etc. entitled to register usufruct. No local consent mechanisms but must not interfere with settlements. "
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"SSD";"South Sudan";"2015";"2";"Obligatory consultation  for public purpose acquisitions but failure to consent may be overridden.  Traditional Authority needs consensus before agreeing lease to outsider. 'Public purpose' includes commercial enterprises."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"SWZ";"Swaziland";"2015";"3";"No provision for consent outside of customary law when affects customary land, generally obtainable via consensus. Although trustee not owner King's prerogative over Swazi National Land extremely high."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"TCD";"Chad";"2015";"4";"No consent required at public acquisition and minimal consultation, and compensation is only for developments on the land, but eviction can take place only after compensation paid."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"THA";"Thailand";"2015";"4";"The Immovable Property Expropriation Act does not require the government to consult or obtain consent from indigenous groups/communities prior to acquiring land in a compulsory manner."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"TZA";"Tanzania";"2015";"2";"(a) While transfer for public purpose of Village to General or Reserved Land must have community consent if <250 ha, for larger areas, Minister must consider village views but may approve; (b) contradiction in laws on scope of General Land. "
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"UGA";"Uganda";"2015";"3";"Constitution and Land Acquisition Act do not require consent to land acquired for public purpose; may hear and consider objections. Compensation to be paid prior to taking of possession, and right of appeal provided."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"USA";"United States of America";"2015";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"ZMB";"Zambia";"2015";"2";"Consultation with those affected and the consent of chief required before customary land under his aegis is alienated into leaseholds. Compulsory acquisition includes consultation requirements, right of appeal relating to value of compensation, but not consent. "
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"ZWE";"Zimbabwe";"2015";"4";"Strong powers of compulsory acquisition by both State & Rural Councils without consent or consultation of affected communities required, along with strong powers to 'set aside' communal lands for multiple purposes loosely defined as helpful to development of area."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"ALA";"Aland Islands";"2016";"4";"The law dose not explicitly grant those domicile on the Aland Islands the right to give consent in an inclusive manner before land can be acquired by governments and other outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"AUT";"Austria";"2016";"4";"The law does not explicitly recognize the rights of communities to give consent prior to acquisition by governments or outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"BEL";"Belgium";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Belgium that falls within LandMark's definition of these terms."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"BGD";"Bangladesh";"2016";"4";"Statutory laws are silent on whether communities have legal rights to land."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"BGR";"Bulgaria";"2016";"4";"The national level law does not explicitly grant rural communities rights to community forests in Bulgaria. Control and management of community forests is vested in municipalities."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"BLR";"Belarus";"2016";"4";"The statutory and regulatory framework does not explicitly recognize the land rights of rural communities in Belarus."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"BLZ";"Belize";"2016";"4";"Belize's statutory and regulatory framework does not explicitly recognize community rights to land."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"CHE";"Switzerland";"2016";"4";"State-level (cantonal) laws recognize community rights to ""Group inherited"" forests and common pastures (e.g. Canton Graubünden). However, since LandMark's assessment is limited to national level laws, state-level laws are not assessed. There are no explicit provisions recognizing and protecting community land rights in federal laws."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"CHL";"Chile";"2016";"4";"The law is silent on whether agricultural communities have a right to give consent prior to acquisition by governments or outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"CHN";"China";"2016";"4";"The State can expropriate collectively-owned land for a public purpose, and does not need to consult or obtain consent from collective."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"CIV";"Ivory Coast";"2016";"3";"State may allocate leases or concessions on unregistered community land without consent but does provide process of amicable agreement when challenged by customary occupants, but for which final decision lies with government."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"COG";"Congo";"2016";"4";"Only indirectly: the law says that no new title can be issued without identification of customary rights. "
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"CRI";"Costa Rica";"2016";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"CUB";"Cuba";"2016";"4";"The law does not explicitly grant communities the right to given consent prior to acquisition by the government or outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"CZE";"Czech Republic";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in the Czech Republic that falls within LandMark's definition of these terms."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"DEU";"Germany";"2016";"4";"The law does not explicitly grant communities the right to give consent prior to acquisition by the government or outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"DNK";"Denmark";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Denmark that falls within LandMark's definition of these terms."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"ECU";"Ecuador";"2016";"2";"Article 57(7) of the Constitution provides communities with the right ""to free prior informed consultation, within a reasonable period of time, on the plans and programs for prospecting, producing and marketing nonrenewable resources located on their lands and which could have an environmental or cultural impact on them..."" Presidential Decree 1247 (2012) establishes procedures for gathering the free, prior, and informed consent of communities prior to acquisition for hydrocarbon exploitation, but it is unclear whether this Decree applies when land is acquired for exploitation of other resources."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"ESP";"Spain";"2016";"4";"According to a secondary source (see comments box), some privately owned forests in Spain are held and managed collectively in practice. However, the national law on Forests (Law No. 43/2004) does not explicitly grant communities rights to forest lands."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"EST";"Estonia";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Estonia that falls within LandMark's definition of these terms."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"ETH";"Ethiopia";"2016";"3";"Mixed provisions, some States limit expropriation of registered Holding Rights. Federal Law on Expropriation makes no provision for consent. Creation of State and Protected Forests requires 'participation' of communities. "
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"FIN";"Finland";"2016";"4";"The law dose not explicitly grant those domicile on the Aland Islands the right to give consent in an inclusive manner before land can be acquired by governments and other outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"GAB";"Gabon";"2016";"4";"Opportunities provided to object to issue of ownership and other grants of land but community consent is not required for any allocation or for designation of lands for Protected Areas."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"GBR";"United Kingdom";"2016";"N/A";"Reviewer could not find evidence of ""indigenous"" or ""community"" land in the United Kingdom-England that falls within LandMark's definition of these terms."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"GHA";"Ghana";"2016";"4";"While customary owners (registered or not) have right to appeal any matter to do with compulsory acquisition, no legal consent requirement or even consultation, prior to land taking. "
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"GMB";"Gambia";"2016";"2";"Although customary laws may require consent of affected persons prior to approval of application for lease, no statutory provision for this. No consultation or consent required at compulsory acquisition but communities are closely involved in deciding on creation of Protected Areas."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"GUF";"French Guiana";"2016";"4";"The statutory and regulatory framework does not recognize the land rights of indigenous and local communities in French Guiana."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"GUY";"Guyana";"2016";"4";"The Forest Act does not explicitly state whether communities have the right to give consent prior to acquisition of land and resources by governments and others."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"HND";"Honduras";"2016";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"HTI";"Haiti";"2016";"N/A"
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"HUN";"Hungary";"2016";"4";"The statutory and regulator framework does not explicitly recognize the land rights of local communities in Hungary."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"IRL";"Ireland";"2016";"N/A";"Reviewer could not find evidence of ""indigenous"" or ""community"" land in Ireland that falls within LandMark's definition of these terms"
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"IRQ";"Iraq";"2016";"4";"The ARL does not explicitly grant collective farms the right to give consent prior to acquisition of their land by governments or outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"ISL";"Iceland";"2016";"N/A";"Research could not find evidence of ""indigenous"" or ""community"" land in Iceland that falls within LandMark's definition of these terms."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"ISR";"Israel";"2016";"4";"Communal land is not recognized in any of the Israeli laws assessed. Protection of property is a constitutional right in Israel, yet the right to own land is not protected, and the protection of land occupied is narrowly interpreted in a manner that excludes Bedouin populations. "
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"ITA";"Italy";"2016";"4";"National-level statutory and regulatory framework does not explicitly recognize the land rights of indigenous or local communities. However, collective property rights of rural communities in Northern Italy are recognized by state-level laws in Trentino."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"JAM";"Jamaica";"2016";"4";"Jamaica's statutory and regulatory frameworks do not recognize the land rights of the Maroons and has not accepted or rejected the treaty between the Maroons and Great Britain"
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"JOR";"Jordan";"2016";"4";"The statutory and regulatory framework does not adequately recognize or protect indigenous or community land rights in Jordan."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"KGZ";"Kyrgyzstan";"2016";"4";"The law does not explicitly provide local community members of Pasture User Unions the right to give consent prior to acquisition by governments and outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"KHM";"Cambodia";"2016";"4";"The law does not explicitly grant communities the right to give consent in an an inclusive manner prior to acquisition by the government or outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"LAO";"Lao";"2016";"4";"The law is silent on whether communities must give consent prior to the acquisition of their land use right by governments and outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"LBR";"Liberia";"2016";"3";"Mixed. No consent required for compulsory acquisition, concessions, designation of Protected Areas, or takings for urban expansion outside formally deeded lands or acknowledged community forestlands."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"LBY";"Libya";"2016";"4";"Land is deemed state owned, and others can have only a right to usufruct limited to registered holders. The state does not need the consent of anyone when deciding to use the land for public purposes including allocating to others."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"LKA";"Sri Lanka";"2016";"4";"The law is silent on whether communities have legal rights to land."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"LTU";"Lithuania";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Lithuania that falls within LandMark's definition of this term."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"LVA";"Latvia";"2016";"4";"The statutory and regulatory framework does not explicitly recognize the land rights of local communities in Latvia."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"MKD";"Macedonia";"2016";"4";"The statutory and regulatory framework does not explicitly recognize community land rights in Macedonia."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"MMR";"Myanmar";"2016";"4";"Myanmar has not yet enacted a law that recognizes community or indigenous land rights."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"MOZ";"Mozambique";"2016";"3";"Threat level to community lands is high from host of resources. Consent not required but requirements to consult and consider opinions especially for losses due to economic projects enable degree of negotiation."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"NGA";"Nigeria";"2016";"4";"Governor may extinguish customary rights virtually at will for broadly defined purposes. No provisions for consent for land takings."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"NIC";"Nicaragua";"2016";"2";"Law 445 requires consultation and negotiation with communities whenever the government grants a concession to a third party for the purpose of natural resource extraction. However, community consent is not a prerequisite to land acquisition by governments and others."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"NLD";"Netherlands";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in the Netherlands that falls within LandMark's definition of these terms."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"NOR";"Norway";"2016";"4";"The law does not explicitly grant Bygd commoners with the right to give consent prior to acquisition by governments or outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"NPL";"Nepal";"2016";"4";"The District Forest Officer can extinguish community-held forests without consulting or obtaining consent from the community "
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"NZL";"New Zealand";"2016";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"OMN";"Oman";"2016";"4";"There is no explicit legal recognition of land rights held by indigenous peoples and local communities in  Oman"
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"PAK";"Pakistan";"2016";"4";"Pakistan's statutory laws do not explicitly indicate whether communities must give consent before an outside actor may acquire their lands."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"PAN";"Panama";"2016";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"PNG";"Papua New Guinea";"2016";"2";"The state must obtain the consent of Incorporated Land Groups when entering into Forest Management Agreements with private actors that involve that forests held by customary landowners."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"POL";"Poland";"2016";"4";"The national level statutory and regulatory framework does not explicitly recognize the rights of local communities."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"PRT";"Portugal";"2016";"4";"Article 29 of the Law on Baldios provides that wasteland can be expropriated for a public purpose or if the land is abandoned. There is no explicit right granted to communities to give consent in an inclusive manner if the government decides to acquire land in a compulsory manner."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"PRY";"Paraguay";"2016";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"ROU";"Romania";"2016";"4";"The law does not explicitly grant communities the right to give consent in an inclusive manner prior to acquisition by governments and others."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"RWA";"Rwanda";"2016";"4";"Local consultation required at compulsory acquisition for public purpose including to create State Protected Areas but decision lies with state agencies."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"SAU";"Saudi Arabia";"2016";"4";"Saudi Arabia's statutory and regulatory framework does not explicitly grant communities rights to land."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"SGP";"Singapore";"2016";"N/A"
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"SLE";"Sierra Leone";"2016";"3";"No non-native to area may occupy chiefdom lands without consent of the TA. Legal basis for acquiring chiefdom lands for public purposes is opaque. National Forests created by leasing chiefdom lands for rent through agreement. "
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"SUR";"Suriname";"2016";"4";"Suriname does not have a statutory or regulatory framework that recognizes the land rights of Indigenous Peoples and local communities."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"SVK";"Slovakia";"2016";"4";"The law does not explicitly grant community forest owners the right to give consent prior to acquisition by the government or outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"SWE";"Sweden";"2016";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"SYR";"Syrian Arab Republic";"2016";"4";"Maintains more or less the favourable provisions towards landlords."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"TJK";"Tajikistan";"2016";"4";"The law does not explicitly grant local communities the right to give consent prior to acquisition by the government and outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"TKM";"Turkmenistan";"2016";"4";"Turkmenistan's statutory laws are silent on whether communities have legal rights to land."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"TLS";"Timor-Leste";"2016";"4";"The law does not provide any ruling regarding consultation or consent of a community in case of a land acquisition process. The law does not stipulate consultation, consent or procedure for appeal in case of compulsory acquisition."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"TUR";"Turkey";"2016";"4";"The law does not establish that villages have a right to give consent in an inclusive manner prior to acquisition by outsiders and others."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"UKR";"Ukraine";"2016";"4";"The law does not explicitly grant communities the right to give consent prior to acquisition by the government or outsiders."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"URY";"Uruguay";"2016";"4";"The statutory and regulatory framework does not explicitly recognize the land rights of indigenous and local communities in Uruguay."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"UZB";"Uzbekistan";"2016";"4";"The statutory and regulatory legal framework does not explicitly recognize the rights of indigenous and local communities in Uzbekistan"
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"VEN";"Venezuela";"2016";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"VNM";"Vietnam";"2016";"4";"The Law on Land 2013 provides communities whose land is recovered or public purposes the right to be consulted on compensation, resettlement, and support. However, the government does not need to obtain the community's consent in order acquire community land use rights."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"YEM";"Yemen";"2016";"4";"Yemen's statutory and regulatory framework does not explicitly recognize community land rights."
"LMM-LSIC-7CL";"VII - Right to consent before land Acquisition - Community Lands";"ZAF";"South Africa";"2016";"1";"IPILRA 1996 protects unregistered land rights from deprivation of land without consent, except when for public purpose. "
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"AGO";"Angola";"2015";"3";"Limited if any protection on untitled customary lands. Consultation not permission is required at compulsory acquisition."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"ARG";"Argentina";"2015";"4";"The State can expropriate collectively-owned land for a public purpose, and does not need to consult or obtain consent from indigenous communities."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"AUS";"Australia";"2015";"2";"The Native Title (Prescribed Bodies Corporate) Regulations 1999 provides that body corporates holding native title rights must consult and obtain consent with holders of native title holders prior to making a decision affecting their livelihood. Furthermore, the Native Title Act provides native title holders with a right to negotiate what can and cannot occur on their land, but these holders do not have veto power."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"BFA";"Burkina Faso";"2015";"3";"No indication that consent required, only consultation."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"BOL";"Bolivia";"2015";"2";"Consultation regarding exploitation of non-renewable natural resources is mandatory. Expropriation based on precedence of biodiversity conservation or public interest in which case proper compensation is due. "
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"BRA";"Brazil";"2015";"3";"Congress authorizes exploitation of water and mineral resources in IP's lands. Communities will participate in hearings during the decision process. Compensation is due if displacement occurs. Agreements with outside actors are regulated. "
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"BWA";"Botswana";"2015";"3";"Opinions to be sought including in public and recorded but formal  consent of villages, village clusters (wards) or their traditional leaders is not required. Aggrieved persons may appeal against decision."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"CAN";"Canada";"2015";"3";"The Supreme Court held that, when expropriating Aboriginal-titled land for a public purpose, the government has a procedural duty to consult with the indigenous populations affected. "
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"COD";"Democratic Republic of the Congo";"2015";"N/A";"N/A"
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"COL";"Colombia";"2015";"1";"On March 3, 2011, Colombia's Constitutional Court issued a ruling ""unconditionally"" recognizing indigenous rights to free, prior, and informed consent."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"DZA";"Algeria";"2015";"4";"No provision for consent required other than consultation."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"ERI";"Eritrea";"2015";"4";"Compensation payable when state wants land including to lease to investors but no right to refuse."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"GRL";"Greenland";"2015";"4";"Indigenous land rights are not explicitly recognized by Greenlandic law."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"IDN";"Indonesia";"2015";"3";"The Constitutional Court held that forest concession by the State shall keep taking into account the rights of indigenous peoples. The State must consult with the public before expropriating land for a public purpose."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"IND";"India";"2015";"2";"Depending on the acquisition project, 70-80% of affected families, including Scheduled Castes and traditional forest dwellers, must consent to land acquisitions. The procedures for gathering consent are not clearly established."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"KAZ";"Kazakhstan";"2015";"N/A";"Not applicable: National legislation applies only to non-indigenous communities."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"KEN";"Kenya";"2015";"4";"Consent for state acquisition of community land for public purposes is not required. Inquiry is only for purposes of hearing claims for compensation and which does not need to be paid prior to state possession of the land."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"KHM";"Cambodia";"2015";"3";"When the acquiring land, the government ""Expropriation Committee"" must arrange a public consultation with communities affected  by expropriation. However, the law does not require consent from communities."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"LSO";"Lesotho";"2015";"3";"State may take 'unallocated' land after consultation with councils but no definition of allocated land and could easily make commons vulnerable. Public interest also very broad including  de facto private interests."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"MEX";"Mexico";"2015";"4";"Comunidad land may be acquired through expropriation for a public purpose, and the consent of the comunidad is not a prerequisite. Ejidos are entitled to compensation when their land is expropriated."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"MNG";"Mongolia";"2015";"4";"The Law on Allocation of Land to Mongolian Citizens for Ownership does not provide for a public consultation process when the government decides to acquire land for ""special needs of the state."""
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"MWI";"Malawi";"2015";"3";"No consent required for takings of land by state for public purposes including where 'it appears expedient to the Minister' to transform an area into private holdings extinguishing customary rights and jurisdiction. Chiefs do have authority over allocations of use & occupation rights and may defeat wrongful occupancy via Traditional Courts."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"MYS";"Malaysia";"2015";"4";"The Land Acquisition Act 1960 permits the government to expropriate land for a public purpose and does not need to consult or obtain consent from indigenous communities."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"NAM";"Namibia";"2015";"4";"As state owns all communal areas no compensation for other than 'improvements'. Explicitly excludes communal grazing land. Chief consults with communities prior to allocations of new customary rights or approval for Board to issue leaseholds."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"PER";"Peru";"2015";"1";"Rules of free, prior and informed consent are applied accordingly to ILO 169 Convention. Expropriation only allowed by public interest and compensation according to value market. (Law 26505)"
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"PHL";"Philippines";"2015";"1";"Free and prior informed consent (FPIC) explicitly provided. FPIC Includes right to give or withhold consent to a project or acquisition, government or private. ICC/IP community entitled to internal consensus building using its own traditional structures and processes. "
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"RUS";"Russia";"2015";"4";"Federal legislation does not explicitly grant communities the right to give consent prior to acquisition."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"SDN";"Sudan";"2015";"4";"Exploiters of mawaat (wasteland) by drilling water drilling, cultivation, building, etc. entitled to register usufruct. No local consent mechanisms but must not interfere with settlements. "
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"SSD";"South Sudan";"2015";"2";"Obligatory consultation  for public purpose acquisitions but failure to consent may be overridden.  Traditional Authority needs consensus before agreeing lease to outsider. 'Public purpose' includes commercial enterprises."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"SWZ";"Swaziland";"2015";"3";"No provision for consent outside of customary law when affects customary land, generally obtainable via consensus. Although trustee not owner King's prerogative over Swazi National Land extremely high."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"TCD";"Chad";"2015";"4";"No consent required at public acquisition and minimal consultation, and compensation is only for developments on the land, but eviction can take place only after compensation paid."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"THA";"Thailand";"2015";"4";"The Immovable Property Expropriation Act does not require the government to consult or obtain consent from indigenous groups/communities prior to acquiring land in a compulsory manner."
"LMM-LSIC-7IP";"VII - Right to consent before land Acquisition - Indigenous People";"TZA";"Tanzania";"2015";"2";"(a) While transfer for public purpose of Village to General or Reserved Land must have community consent if <250 ha, for larger areas, Minister must consider village views but may approve; (b) contradiction in laws on scope of General Land. "
